Alert_ID,Timestamp,Sensor_ID,Asset_ID,Network_Element_ID,Zone_ID,Parameter,Value,Unit,Quality_Status,Alarm_Status,Latitude,Longitude,Alert_Message,Recommended_Action
ALT-00407,2026-07-15 21:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.25,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00408,2026-07-15 22:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.61,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00409,2026-07-15 23:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.59,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00410,2026-07-16 00:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.92,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00411,2026-07-16 01:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,938.92,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00412,2026-07-16 01:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.37,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00413,2026-07-16 02:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,944.24,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00414,2026-07-16 02:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.47,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00415,2026-07-16 03:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.98,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00416,2026-07-16 03:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,941.33,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00417,2026-07-16 04:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,981.29,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00418,2026-07-16 04:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.36,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00419,2026-07-16 05:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,16.91,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00420,2026-07-16 06:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.49,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00421,2026-07-16 06:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.68,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00422,2026-07-16 07:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,16.95,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00423,2026-07-16 08:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,15.49,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00424,2026-07-16 09:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.39,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00425,2026-07-16 10:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.84,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00426,2026-07-16 10:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.56,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00427,2026-07-16 11:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.7,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00428,2026-07-16 12:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.37,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00429,2026-07-16 12:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.95,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00430,2026-07-16 13:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.5,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00431,2026-07-16 13:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.82,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00432,2026-07-16 14:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.81,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00433,2026-07-16 15:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.31,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00434,2026-07-16 16:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.79,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00435,2026-07-16 17:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,22.36,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00436,2026-07-16 18:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.98,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00437,2026-07-16 19:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,23.33,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00438,2026-07-16 20:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.07,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00439,2026-07-16 21:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.77,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00440,2026-07-16 22:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.82,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00441,2026-07-16 23:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.99,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00442,2026-07-17 00:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.49,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00443,2026-07-17 01:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.58,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00444,2026-07-17 01:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,938.36,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00445,2026-07-17 01:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.24,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00446,2026-07-17 02:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.76,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00447,2026-07-17 03:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.48,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00448,2026-07-17 03:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,955.1,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00449,2026-07-17 04:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,16.81,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00450,2026-07-17 05:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.92,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00451,2026-07-17 06:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.85,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00452,2026-07-17 07:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,16.73,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00453,2026-07-17 08:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.35,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00454,2026-07-17 09:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.06,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00455,2026-07-17 10:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,16.73,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00456,2026-07-17 11:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.06,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00457,2026-07-17 12:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.16,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00458,2026-07-17 13:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.49,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00459,2026-07-17 13:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,16.75,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00460,2026-07-17 14:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.94,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00461,2026-07-17 15:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.02,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00462,2026-07-17 15:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.29,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00463,2026-07-17 16:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,23.72,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00464,2026-07-17 17:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.04,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00465,2026-07-17 18:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.61,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00466,2026-07-17 19:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.25,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00467,2026-07-17 20:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.85,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00468,2026-07-17 20:00:00,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,0.342,mg/L,Valid,Warning,28.717,77.269,Warning Chlorine alert for WQS-003 in DMA-03,Monitor and verify
ALT-00469,2026-07-17 20:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.95,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00470,2026-07-17 21:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.96,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00471,2026-07-17 22:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.78,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00472,2026-07-17 23:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.64,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00473,2026-07-18 00:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.09,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00474,2026-07-18 00:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,1000.1,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00475,2026-07-18 01:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.44,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00476,2026-07-18 02:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.55,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00477,2026-07-18 03:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,995.37,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00478,2026-07-18 03:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.19,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00479,2026-07-18 04:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,955.1,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00480,2026-07-18 04:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,16.42,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00481,2026-07-18 05:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.33,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00482,2026-07-18 06:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.75,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00483,2026-07-18 07:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.01,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00484,2026-07-18 08:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.96,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00485,2026-07-18 09:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.67,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00486,2026-07-18 10:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.84,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00487,2026-07-18 11:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.41,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00488,2026-07-18 12:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.41,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00489,2026-07-18 13:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.98,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00490,2026-07-18 14:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.4,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00491,2026-07-18 15:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.17,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00492,2026-07-18 16:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.71,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00493,2026-07-18 17:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.75,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00494,2026-07-18 18:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.92,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00495,2026-07-18 19:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,22.85,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00496,2026-07-18 20:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.22,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00497,2026-07-18 21:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.93,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00498,2026-07-18 22:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.74,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00499,2026-07-18 23:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.29,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00500,2026-07-19 00:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.66,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00501,2026-07-19 00:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,949.37,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00502,2026-07-19 01:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.6,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00503,2026-07-19 01:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,1001.52,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00504,2026-07-19 02:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,940.63,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00505,2026-07-19 02:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.39,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00506,2026-07-19 03:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,16.27,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00507,2026-07-19 03:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,938.69,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00508,2026-07-19 04:00:00,FT-003,FM-003,PIPE-013,DMA-03,Flow,949.16,m3/hr,Valid,Warning,28.718,77.264,Warning Flow alert for PIPE-013 in DMA-03,Monitor and verify
ALT-00509,2026-07-19 04:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.55,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00510,2026-07-19 05:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.91,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00511,2026-07-19 06:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.06,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00512,2026-07-19 07:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.64,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00513,2026-07-19 07:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.48,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00514,2026-07-19 08:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.05,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00515,2026-07-19 09:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.03,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00516,2026-07-19 10:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,18.83,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00517,2026-07-19 10:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.68,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00518,2026-07-19 11:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.46,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00519,2026-07-19 11:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,17.82,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00520,2026-07-19 12:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.84,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00521,2026-07-19 13:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.62,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00522,2026-07-19 13:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.57,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00523,2026-07-19 14:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.09,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00524,2026-07-19 15:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,20.83,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00525,2026-07-19 15:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.95,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00526,2026-07-19 16:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.16,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00527,2026-07-19 17:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,22.85,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00528,2026-07-19 17:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.73,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
ALT-00529,2026-07-19 18:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.99,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00530,2026-07-19 19:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,19.29,mH2O,Valid,Critical,28.716,77.266,Critical Pressure alert for PIPE-003 in DMA-03,Immediate inspection
ALT-00531,2026-07-19 20:00:00,PT-003,PIPE-003,PIPE-003,DMA-03,Pressure,21.02,mH2O,Valid,Warning,28.716,77.266,Warning Pressure alert for PIPE-003 in DMA-03,Monitor and verify
ALT-00532,2026-07-19 20:00:00,PT-004,PIPE-004,PIPE-004,DMA-04,Pressure,23.68,mH2O,Valid,Warning,28.704,77.237,Warning Pressure alert for PIPE-004 in DMA-04,Monitor and verify
