Date,Sensor_ID,Asset_ID,Network_Element_ID,Zone_ID,Parameter,Unit,Avg_Value,Min_Value,Max_Value,Warning_Count,Critical_Count,Status,Latitude,Longitude
2026-06-20,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.563,0.475,0.641,0,0,Normal,28.712,77.245
2026-06-20,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,678.267,559.1,757.2,0,0,Normal,28.712,77.245
2026-06-20,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,28.896,27.0,30.5,0,0,Normal,28.712,77.245
2026-06-20,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.849,0.63,1.17,0,0,Normal,28.712,77.245
2026-06-20,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.263,7.14,7.42,0,0,Normal,28.712,77.245
2026-06-20,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.549,0.457,0.671,0,0,Normal,28.731,77.277
2026-06-20,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,693.479,650.1,776.8,0,0,Normal,28.731,77.277
2026-06-20,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,29.133,27.6,31.1,0,0,Normal,28.731,77.277
2026-06-20,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.853,0.54,1.2,0,0,Normal,28.731,77.277
2026-06-20,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.283,7.09,7.43,0,0,Normal,28.731,77.277
2026-06-21,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.54,0.433,0.65,0,0,Normal,28.738,77.255
2026-06-21,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,695.738,621.5,745.0,0,0,Normal,28.738,77.255
2026-06-21,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,29.071,27.4,30.9,0,0,Normal,28.738,77.255
2026-06-21,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.927,0.56,1.25,0,0,Normal,28.738,77.255
2026-06-21,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.332,7.21,7.49,0,0,Normal,28.738,77.255
2026-06-21,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.56,0.483,0.663,0,0,Normal,28.726,77.253
2026-06-21,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,670.942,624.4,718.2,0,0,Normal,28.726,77.253
2026-06-21,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,29.079,27.2,30.8,0,0,Normal,28.726,77.253
2026-06-21,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.928,0.65,1.18,0,0,Normal,28.726,77.253
2026-06-21,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.316,7.17,7.46,0,0,Normal,28.726,77.253
2026-06-21,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.554,0.442,0.61,0,0,Normal,28.717,77.269
2026-06-21,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,676.221,618.6,730.5,0,0,Normal,28.717,77.269
2026-06-21,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,29.029,27.3,30.8,0,0,Normal,28.717,77.269
2026-06-21,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.886,0.64,1.19,0,0,Normal,28.717,77.269
2026-06-21,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.301,7.15,7.51,0,0,Normal,28.717,77.269
2026-06-21,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.541,0.435,0.641,0,0,Normal,28.705,77.24
2026-06-21,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,679.433,609.6,741.0,0,0,Normal,28.705,77.24
2026-06-21,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,29.05,27.3,30.7,0,0,Normal,28.705,77.24
2026-06-21,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.911,0.55,1.23,0,0,Normal,28.705,77.24
2026-06-21,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.286,7.11,7.42,0,0,Normal,28.705,77.24
2026-06-21,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.555,0.485,0.653,0,0,Normal,28.712,77.245
2026-06-21,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,674.546,609.0,748.4,0,0,Normal,28.712,77.245
2026-06-21,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,29.075,27.3,30.7,0,0,Normal,28.712,77.245
2026-06-21,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.914,0.59,1.17,0,0,Normal,28.712,77.245
2026-06-21,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.312,7.2,7.46,0,0,Normal,28.712,77.245
2026-06-21,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.541,0.465,0.595,0,0,Normal,28.731,77.277
2026-06-21,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,669.208,615.5,726.2,0,0,Normal,28.731,77.277
2026-06-21,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,29.104,27.4,30.7,0,0,Normal,28.731,77.277
2026-06-21,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.917,0.69,1.09,0,0,Normal,28.731,77.277
2026-06-21,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.256,7.12,7.43,0,0,Normal,28.731,77.277
2026-06-22,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.565,0.424,0.673,0,0,Normal,28.738,77.255
2026-06-22,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,686.988,618.0,771.3,0,0,Normal,28.738,77.255
2026-06-22,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,29.121,27.6,31.0,0,0,Normal,28.738,77.255
2026-06-22,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.909,0.58,1.11,0,0,Normal,28.738,77.255
2026-06-22,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.289,7.13,7.45,0,0,Normal,28.738,77.255
2026-06-22,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.562,0.464,0.692,0,0,Normal,28.726,77.253
2026-06-22,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,681.742,571.7,764.2,0,0,Normal,28.726,77.253
2026-06-22,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,29.112,27.6,31.0,0,0,Normal,28.726,77.253
2026-06-22,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.904,0.57,1.11,0,0,Normal,28.726,77.253
2026-06-22,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.309,7.16,7.45,0,0,Normal,28.726,77.253
2026-06-22,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.537,0.474,0.624,0,0,Normal,28.717,77.269
2026-06-22,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,683.517,614.3,757.7,0,0,Normal,28.717,77.269
2026-06-22,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,29.133,27.2,31.3,0,0,Normal,28.717,77.269
2026-06-22,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.953,0.59,1.3,0,0,Normal,28.717,77.269
2026-06-22,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.319,7.16,7.41,0,0,Normal,28.717,77.269
2026-06-22,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.546,0.383,0.653,0,0,Normal,28.705,77.24
2026-06-22,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,678.812,582.2,735.2,0,0,Normal,28.705,77.24
2026-06-22,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,29.2,27.4,30.8,0,0,Normal,28.705,77.24
2026-06-22,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.901,0.59,1.21,0,0,Normal,28.705,77.24
2026-06-22,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.308,7.14,7.45,0,0,Normal,28.705,77.24
2026-06-22,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.546,0.493,0.626,0,0,Normal,28.712,77.245
2026-06-22,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,675.125,618.6,731.0,0,0,Normal,28.712,77.245
2026-06-22,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,29.179,27.4,30.8,0,0,Normal,28.712,77.245
2026-06-22,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.892,0.59,1.19,0,0,Normal,28.712,77.245
2026-06-22,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.326,7.16,7.47,0,0,Normal,28.712,77.245
2026-06-22,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.566,0.508,0.655,0,0,Normal,28.731,77.277
2026-06-22,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,688.996,613.8,749.1,0,0,Normal,28.731,77.277
2026-06-22,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,29.121,27.5,30.9,0,0,Normal,28.731,77.277
2026-06-22,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.898,0.67,1.16,0,0,Normal,28.731,77.277
2026-06-22,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.275,7.13,7.45,0,0,Normal,28.731,77.277
2026-06-23,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.551,0.454,0.657,0,0,Normal,28.738,77.255
2026-06-23,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,675.696,630.4,750.4,0,0,Normal,28.738,77.255
2026-06-23,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,29.192,27.6,30.9,0,0,Normal,28.738,77.255
2026-06-23,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.901,0.67,1.11,0,0,Normal,28.738,77.255
2026-06-23,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.3,7.11,7.43,0,0,Normal,28.738,77.255
2026-06-23,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.553,0.458,0.643,0,0,Normal,28.726,77.253
2026-06-23,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,674.133,579.0,757.3,0,0,Normal,28.726,77.253
2026-06-23,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,29.104,27.5,31.0,0,0,Normal,28.726,77.253
2026-06-23,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.872,0.52,1.24,0,0,Normal,28.726,77.253
2026-06-23,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.245,7.13,7.39,0,0,Normal,28.726,77.253
2026-06-23,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.547,0.448,0.646,0,0,Normal,28.717,77.269
2026-06-23,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,688.396,638.5,757.0,0,0,Normal,28.717,77.269
2026-06-23,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,29.196,27.2,30.7,0,0,Normal,28.717,77.269
2026-06-23,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.889,0.7,1.15,0,0,Normal,28.717,77.269
2026-06-23,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.288,7.13,7.42,0,0,Normal,28.717,77.269
2026-06-23,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.554,0.437,0.635,0,0,Normal,28.705,77.24
2026-06-23,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,676.296,620.1,755.5,0,0,Normal,28.705,77.24
2026-06-23,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,29.104,27.3,30.7,0,0,Normal,28.705,77.24
2026-06-23,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.836,0.54,1.27,0,0,Normal,28.705,77.24
2026-06-23,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.284,7.13,7.4,0,0,Normal,28.705,77.24
2026-06-23,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.552,0.476,0.628,0,0,Normal,28.712,77.245
2026-06-23,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,668.654,610.7,720.9,0,0,Normal,28.712,77.245
2026-06-23,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,29.183,27.3,30.8,0,0,Normal,28.712,77.245
2026-06-23,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.898,0.63,1.24,0,0,Normal,28.712,77.245
2026-06-23,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.298,7.16,7.5,0,0,Normal,28.712,77.245
2026-06-23,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.563,0.463,0.647,0,0,Normal,28.731,77.277
2026-06-23,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,674.3,614.2,726.8,0,0,Normal,28.731,77.277
2026-06-23,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,29.083,27.3,30.9,0,0,Normal,28.731,77.277
2026-06-23,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.88,0.56,1.22,0,0,Normal,28.731,77.277
2026-06-23,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.31,7.13,7.45,0,0,Normal,28.731,77.277
2026-06-24,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.563,0.455,0.7,0,0,Normal,28.738,77.255
2026-06-24,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,689.75,615.4,764.2,0,0,Normal,28.738,77.255
2026-06-24,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,29.333,27.5,31.0,0,0,Normal,28.738,77.255
2026-06-24,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.92,0.74,1.26,0,0,Normal,28.738,77.255
2026-06-24,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.283,7.16,7.39,0,0,Normal,28.738,77.255
2026-06-24,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.552,0.459,0.63,0,0,Normal,28.726,77.253
2026-06-24,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,691.829,621.9,785.3,0,0,Normal,28.726,77.253
2026-06-24,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,29.188,27.2,31.0,0,0,Normal,28.726,77.253
2026-06-24,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.852,0.61,1.15,0,0,Normal,28.726,77.253
2026-06-24,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.3,7.06,7.42,0,0,Normal,28.726,77.253
2026-06-24,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.548,0.436,0.645,0,0,Normal,28.717,77.269
2026-06-24,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,683.55,618.3,732.3,0,0,Normal,28.717,77.269
2026-06-24,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,29.167,27.4,31.3,0,0,Normal,28.717,77.269
2026-06-24,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.886,0.67,1.39,0,0,Normal,28.717,77.269
2026-06-24,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.282,7.07,7.47,0,0,Normal,28.717,77.269
2026-06-24,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.568,0.47,0.697,0,0,Normal,28.705,77.24
2026-06-24,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,678.658,618.8,746.9,0,0,Normal,28.705,77.24
2026-06-24,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,29.275,27.7,31.1,0,0,Normal,28.705,77.24
2026-06-24,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.879,0.71,1.1,0,0,Normal,28.705,77.24
2026-06-24,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.293,7.13,7.46,0,0,Normal,28.705,77.24
2026-06-24,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.54,0.396,0.683,0,0,Normal,28.712,77.245
2026-06-24,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,681.429,626.2,724.8,0,0,Normal,28.712,77.245
2026-06-24,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,29.138,27.3,30.7,0,0,Normal,28.712,77.245
2026-06-24,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.88,0.63,1.44,0,0,Normal,28.712,77.245
2026-06-24,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.31,7.2,7.45,0,0,Normal,28.712,77.245
2026-06-24,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.558,0.459,0.68,0,0,Normal,28.731,77.277
2026-06-24,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,686.4,629.5,781.4,0,0,Normal,28.731,77.277
2026-06-24,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,29.242,27.2,30.9,0,0,Normal,28.731,77.277
2026-06-24,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.91,0.53,1.13,0,0,Normal,28.731,77.277
2026-06-24,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.285,6.94,7.4,0,0,Normal,28.731,77.277
2026-06-25,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.544,0.465,0.607,0,0,Normal,28.738,77.255
2026-06-25,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,677.246,617.0,758.6,0,0,Normal,28.738,77.255
2026-06-25,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,29.271,27.4,31.0,0,0,Normal,28.738,77.255
2026-06-25,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.883,0.47,1.24,0,0,Normal,28.738,77.255
2026-06-25,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.304,7.15,7.45,0,0,Normal,28.738,77.255
2026-06-25,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.558,0.491,0.637,0,0,Normal,28.726,77.253
2026-06-25,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,694.046,625.8,764.7,0,0,Normal,28.726,77.253
2026-06-25,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,29.213,27.6,30.9,0,0,Normal,28.726,77.253
2026-06-25,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.885,0.61,1.28,0,0,Normal,28.726,77.253
2026-06-25,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.292,7.09,7.42,0,0,Normal,28.726,77.253
2026-06-25,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.548,0.378,0.655,0,0,Normal,28.717,77.269
2026-06-25,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,672.954,607.1,736.6,0,0,Normal,28.717,77.269
2026-06-25,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,29.258,27.3,31.5,0,0,Normal,28.717,77.269
2026-06-25,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.869,0.69,1.05,0,0,Normal,28.717,77.269
2026-06-25,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.319,7.17,7.57,0,0,Normal,28.717,77.269
2026-06-25,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.549,0.454,0.667,0,0,Normal,28.705,77.24
2026-06-25,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,684.908,635.4,756.8,0,0,Normal,28.705,77.24
2026-06-25,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,29.296,27.3,31.1,0,0,Normal,28.705,77.24
2026-06-25,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.87,0.59,1.22,0,0,Normal,28.705,77.24
2026-06-25,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.297,7.09,7.49,0,0,Normal,28.705,77.24
2026-06-25,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.549,0.427,0.654,0,0,Normal,28.712,77.245
2026-06-25,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,682.292,567.3,773.7,0,0,Normal,28.712,77.245
2026-06-25,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,29.129,27.4,30.8,0,0,Normal,28.712,77.245
2026-06-25,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.927,0.48,1.21,0,0,Normal,28.712,77.245
2026-06-25,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.268,7.11,7.46,0,0,Normal,28.712,77.245
2026-06-25,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.558,0.466,0.627,0,0,Normal,28.731,77.277
2026-06-25,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,680.629,609.4,768.7,0,0,Normal,28.731,77.277
2026-06-25,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,29.246,27.5,31.0,0,0,Normal,28.731,77.277
2026-06-25,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.909,0.62,1.29,0,0,Normal,28.731,77.277
2026-06-25,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.306,7.1,7.46,0,0,Normal,28.731,77.277
2026-06-26,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.544,0.396,0.616,0,0,Normal,28.738,77.255
2026-06-26,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,671.117,613.5,753.9,0,0,Normal,28.738,77.255
2026-06-26,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,29.275,27.6,30.9,0,0,Normal,28.738,77.255
2026-06-26,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.91,0.63,1.15,0,0,Normal,28.738,77.255
2026-06-26,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.288,7.13,7.45,0,0,Normal,28.738,77.255
2026-06-26,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.541,0.457,0.629,0,0,Normal,28.726,77.253
2026-06-26,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,672.038,611.6,725.8,0,0,Normal,28.726,77.253
2026-06-26,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,29.367,27.4,31.2,0,0,Normal,28.726,77.253
2026-06-26,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.89,0.6,1.27,0,0,Normal,28.726,77.253
2026-06-26,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.3,7.18,7.41,0,0,Normal,28.726,77.253
2026-06-26,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.544,0.45,0.645,0,0,Normal,28.717,77.269
2026-06-26,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,676.258,613.5,725.6,0,0,Normal,28.717,77.269
2026-06-26,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,29.271,27.4,31.1,0,0,Normal,28.717,77.269
2026-06-26,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.944,0.66,1.21,0,0,Normal,28.717,77.269
2026-06-26,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.285,7.12,7.43,0,0,Normal,28.717,77.269
2026-06-26,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.543,0.462,0.598,0,0,Normal,28.705,77.24
2026-06-26,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,677.688,622.4,728.6,0,0,Normal,28.705,77.24
2026-06-26,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,29.308,27.3,31.2,0,0,Normal,28.705,77.24
2026-06-26,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.9,0.66,1.14,0,0,Normal,28.705,77.24
2026-06-26,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.295,7.09,7.45,0,0,Normal,28.705,77.24
2026-06-26,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.537,0.402,0.663,0,0,Normal,28.712,77.245
2026-06-26,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,672.892,614.2,721.6,0,0,Normal,28.712,77.245
2026-06-26,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,29.3,27.7,30.7,0,0,Normal,28.712,77.245
2026-06-26,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.9,0.52,1.29,0,0,Normal,28.712,77.245
2026-06-26,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.32,7.16,7.44,0,0,Normal,28.712,77.245
2026-06-26,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.552,0.431,0.66,0,0,Normal,28.731,77.277
2026-06-26,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,672.817,610.2,767.5,0,0,Normal,28.731,77.277
2026-06-26,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,29.262,27.6,31.2,0,0,Normal,28.731,77.277
2026-06-26,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.95,0.51,1.27,0,0,Normal,28.731,77.277
2026-06-26,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.305,7.18,7.44,0,0,Normal,28.731,77.277
2026-06-27,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.553,0.468,0.67,0,0,Normal,28.738,77.255
2026-06-27,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,679.071,612.7,748.8,0,0,Normal,28.738,77.255
2026-06-27,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,29.425,27.6,31.2,0,0,Normal,28.738,77.255
2026-06-27,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.933,0.72,1.13,0,0,Normal,28.738,77.255
2026-06-27,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.312,7.16,7.47,0,0,Normal,28.738,77.255
2026-06-27,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.556,0.439,0.623,0,0,Normal,28.726,77.253
2026-06-27,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,683.829,632.7,758.0,0,0,Normal,28.726,77.253
2026-06-27,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,29.375,27.8,31.2,0,0,Normal,28.726,77.253
2026-06-27,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.848,0.55,1.07,0,0,Normal,28.726,77.253
2026-06-27,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.266,7.14,7.43,0,0,Normal,28.726,77.253
2026-06-27,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.553,0.454,0.632,0,0,Normal,28.717,77.269
2026-06-27,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,683.696,635.2,734.4,0,0,Normal,28.717,77.269
2026-06-27,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,29.354,27.5,31.1,0,0,Normal,28.717,77.269
2026-06-27,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.895,0.53,1.09,0,0,Normal,28.717,77.269
2026-06-27,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.305,7.17,7.42,0,0,Normal,28.717,77.269
2026-06-27,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.544,0.464,0.608,0,0,Normal,28.705,77.24
